"MS_SubClass","MS_Zoning","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod/Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_Type_2","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","3Ssn_Porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Yr_Sold","Sale_Type","Sale_Condition","SalePrice","Has_Basement","Has_Garage","Has_Fireplace","Has_Pool","Has_Fence","Has_Alley","Has_MasVnr"
"120","RL",4043,"Pave","NA",4,"Lvl",4,"Inside",3,"NPkVill","Norm","Norm","TwnhsE","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,1,5,1,1069,"GasA",3,"Y",5,1069,0,0,2,0,2,1,3,8,1,2,"Attchd",2,2,440,3,3,3,0,55,0,0,165,0,0,0,"NA",0,7,2010,"WD","Normal",127500,1,1,1,0,0,0,0
"050","C (all)",11040,"Pave","NA",4,"Low",4,"Inside",2,"IDOTRR","Norm","Norm","1Fam","1.5Fin",4,6,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,3,1,637,"GasA",4,"Y",5,1336,0,0,1,1,3,1,3,8,0,0,"CarPort",1,1,570,3,3,3,0,47,120,0,0,0,0,0,"NA",0,9,2006,"COD","Normal",108000,1,1,0,0,0,0,0
"020","FV",12853,"Pave","Pave",3,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2010,2010,"Gable","CompShg","CemntBd","CmentBd","None",0,4,3,"PConc",5,1,1,6,1,1642,"GasA",5,"Y",5,1418,1,0,1,1,1,1,4,8,1,4,"Attchd",2,3,852,3,3,3,160,192,0,224,0,0,0,0,"NA",0,4,2010,"New","Partial",267916,1,1,1,0,0,1,0
"080","RL",7937,"Pave","NA",3,"Lvl",4,"CulDSac",3,"Mitchel","Norm","Norm","1Fam","SLvl",6,6,1984,1984,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,3,6,1,1003,"GasA",3,"Y",5,1003,1,0,1,0,3,1,3,8,0,0,"Detchd",1,2,588,3,3,3,120,0,0,0,0,0,0,4,"NA",0,3,2006,"WD","Normal",142500,1,1,0,0,1,0,0
"020","RL",7599,"Pave","NA",4,"Lvl",4,"Corner",3,"Mitchel","Norm","Norm","1Fam","1Story",4,6,1982,2006,"Gable","CompShg","HdBoard","Plywood","None",0,3,3,"CBlock",3,3,1,5,1,845,"GasA",3,"Y",5,845,1,0,1,0,2,1,3,8,0,0,"Detchd",1,2,360,3,3,3,0,0,0,0,0,0,0,0,"NA",0,6,2007,"WD","Normal",129500,1,1,0,0,0,0,0
"020","RL",9742,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",281,4,3,"PConc",4,3,1,1,1,1777,"GasA",5,"Y",5,1795,0,0,2,0,3,1,4,8,1,4,"Attchd",2,2,534,3,3,3,171,159,0,0,0,0,0,0,"NA",0,9,2008,"WD","Normal",230000,1,1,1,0,0,0,1
"120","RL",8012,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1992,1992,"Gable","CompShg","Plywood","ImStucc","None",0,4,3,"PConc",4,3,1,6,1,1575,"GasA",4,"Y",5,1575,1,0,2,0,2,1,4,8,0,0,"Attchd",2,2,529,3,3,3,0,0,52,0,0,0,0,0,"NA",0,7,2007,"WD","Normal",179200,1,1,0,0,0,0,0
"060","RL",11218,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","Norm","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,3,"PConc",4,3,1,1,1,1055,"GasA",5,"Y",5,1845,0,0,2,1,3,1,4,8,1,3,"Attchd",2,2,462,3,3,3,635,104,0,0,0,0,0,4,"Shed",400,5,2010,"WD","Normal",189000,1,1,1,0,1,0,0
"020","RL",9736,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Feedr","Norm","1Fam","1Story",6,6,1957,1969,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",289,3,3,"CBlock",3,3,1,4,3,1331,"GasA",4,"Y",5,1721,0,0,1,0,4,1,3,8,3,3,"Attchd",1,2,464,3,3,3,0,0,0,0,0,0,0,0,"NA",0,4,2007,"WD","Normal",174850,1,1,1,0,0,0,1
"060","RL",7655,"Pave","NA",3,"Lvl",4,"CulDSac",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,3,1,1,1,903,"GasA",4,"Y",5,1642,0,0,2,1,3,1,3,8,1,3,"Attchd",2,2,392,3,3,3,290,84,0,0,0,0,0,0,"NA",0,7,2007,"WD","Normal",168000,1,1,1,0,0,0,0
"060","RL",53504,"Pave","NA",2,"HLS",4,"CulDSac",2,"StoneBr","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Hip","CompShg","CemntBd","Wd Shng","BrkFace",603,5,3,"PConc",4,3,4,5,1,1650,"GasA",5,"Y",5,3279,1,0,3,1,4,1,5,5,1,4,"BuiltIn",3,3,841,3,3,3,503,36,0,0,210,0,0,0,"NA",0,6,2010,"WD","Normal",538000,1,1,1,0,0,0,1
"120","RM",4426,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",147,4,3,"PConc",4,3,4,6,1,848,"GasA",5,"Y",5,848,1,0,1,0,1,1,4,8,1,3,"Attchd",2,2,420,3,3,3,149,0,0,0,0,0,0,0,"NA",0,5,2008,"WD","Normal",141000,1,1,1,0,0,0,1
"020","RL",14330,"Pave","NA",3,"Lvl",4,"CulDSac",3,"CollgCr","Norm","Norm","1Fam","1Story",5,6,1975,2001,"Gable","CompShg","Plywood","Wd Sdng","None",0,3,3,"CBlock",3,3,1,3,5,864,"GasA",3,"Y",5,1558,1,0,2,0,2,1,3,6,0,0,"Attchd",3,2,440,3,3,3,140,0,239,0,227,0,0,0,"NA",0,8,2008,"WD","Normal",163000,1,1,0,0,0,0,0
"020","RL",14418,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",480,5,3,"PConc",5,3,4,6,1,1950,"GasA",5,"Y",5,1950,1,0,2,0,2,1,5,8,1,4,"Attchd",3,3,706,3,3,3,156,207,0,0,0,0,0,0,"NA",0,5,2008,"WD","Normal",383000,1,1,1,0,0,0,1
"030","RH",9800,"Pave","NA",4,"Lvl",4,"Corner",3,"SawyerW","Feedr","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,2,"BrkTil",3,3,1,1,1,816,"GasA",3,"N",3,1012,0,0,1,0,2,1,3,8,0,0,"Detchd",1,1,429,3,3,3,121,0,80,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",67500,1,1,0,0,0,0,0
"020","RL",17541,"Pave","NA",3,"Lvl",4,"Corner",3,"Edwards","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"CBlock",3,4,2,4,1,409,"GasA",5,"Y",5,1325,0,0,2,0,3,1,4,8,1,3,"Detchd",1,2,576,3,3,3,0,42,0,0,0,0,0,0,"NA",0,7,2007,"WD","Normal",216000,1,1,1,0,0,0,0
"070","RM",6882,"Pave","NA",4,"Lvl",4,"Inside",3,"IDOTRR","Norm","Norm","1Fam","2Story",6,7,1914,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,3,1,1,1,684,"GasA",3,"Y",5,1355,0,0,1,1,3,1,4,8,0,0,"NA",0,0,0,0,0,3,136,0,115,0,0,0,0,0,"NA",0,3,2007,"WD","Normal",127000,1,0,0,0,0,0,0
"160","RM",1533,"Pave","NA",4,"Lvl",4,"Inside",3,"MeadowV","Norm","Norm","Twnhs","2Story",4,6,1970,2008,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"CBlock",3,3,1,1,1,546,"GasA",3,"Y",5,1344,0,0,1,1,3,1,3,8,1,3,"NA",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"NA",0,5,2009,"WD","Normal",97000,1,0,1,0,0,0,0
"020","RL",14892,"Pave","NA",3,"HLS",4,"CulDSac",3,"Gilbert","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",160,5,3,"PConc",5,3,4,6,1,1746,"GasA",5,"Y",5,1746,1,0,2,0,3,1,5,8,2,4,"Attchd",3,3,758,3,3,3,201,39,0,0,0,0,0,0,"NA",0,10,2009,"WD","Normal",377500,1,1,1,0,0,0,1
"060","RL",10557,"Pave","NA",3,"Lvl",4,"Inside",3,"NoRidge","Norm","Norm","1Fam","2Story",9,5,1998,1998,"Gable","CompShg","MetalSd","MetalSd","BrkFace",422,4,3,"PConc",5,3,4,6,1,1408,"GasA",5,"Y",5,3078,1,0,2,1,4,1,4,8,1,3,"Attchd",3,3,806,3,3,3,108,87,0,0,0,0,0,0,"NA",0,7,2007,"WD","Normal",410000,1,1,1,0,0,0,1
"020","RL",8020,"Pave","NA",3,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,1,5,1,912,"GasA",3,"N",5,912,0,0,1,0,3,1,3,8,0,0,"NA",0,0,0,0,0,3,0,0,0,0,0,0,0,2,"NA",0,4,2006,"WD","Normal",124000,1,0,0,0,1,0,0
"020","RL",10200,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,3,3,"CBlock",3,3,1,5,4,1086,"GasA",4,"Y",5,1086,1,0,1,0,3,1,3,8,0,0,"Attchd",1,2,490,3,3,3,0,0,0,0,0,0,0,2,"NA",0,5,2010,"WD","Normal",144900,1,1,0,0,1,0,1
"060","RL",14277,"Pave","NA",4,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,4,3,"PConc",5,3,2,6,1,1317,"GasA",5,"Y",5,2385,1,0,2,1,3,1,4,8,1,4,"Attchd",3,3,818,3,3,3,192,228,0,0,0,0,0,0,"NA",0,1,2007,"WD","Normal",350000,1,1,1,0,0,0,1
"160","FV",2980,"Pave","NA",4,"Lvl",4,"Corner",3,"Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1159,4,3,"PConc",4,3,1,6,1,756,"GasA",5,"Y",5,1512,1,0,2,1,2,1,4,8,0,0,"Detchd",1,2,440,3,3,3,0,32,0,0,0,0,0,0,"NA",0,5,2010,"WD","Normal",177000,1,1,0,0,0,0,1
"120","RL",10110,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008,2008,"Hip","CompShg","MetalSd","MetalSd","BrkFace",492,5,3,"PConc",4,3,1,6,1,1858,"GasA",5,"Y",5,1866,1,0,2,0,2,1,5,8,1,4,"Attchd",3,3,870,3,3,3,0,48,0,0,0,0,0,0,"NA",0,11,2008,"New","Partial",336860,1,1,1,0,0,0,1
"020","RL",8789,"Pave","NA",3,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,2,3,1,912,"GasA",3,"Y",5,941,0,0,1,0,3,1,3,8,1,1,"Attchd",1,1,288,3,3,3,64,0,0,0,0,0,0,0,"NA",0,6,2006,"WD","Normal",129200,1,1,1,0,0,0,0
"020","RL",11650,"Pave","NA",4,"Lvl",4,"Corner",3,"NAmes","PosA","Norm","1Fam","1Story",7,5,1959,1959,"Hip","CompShg","Plywood","Plywood","BrkCmn",58,3,3,"Slab",0,0,0,0,0,0,"GasA",4,"Y",3,1472,0,0,2,0,2,1,4,8,1,4,"Attchd",1,2,484,3,3,3,0,68,0,0,227,0,0,0,"NA",0,6,2006,"WD","Normal",157500,0,1,1,0,0,0,1
"060","RL",11134,"Pave","NA",4,"Lvl",4,"Inside",3,"NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",180,4,3,"PConc",4,3,1,6,1,1390,"GasA",5,"Y",5,2225,1,0,2,1,4,1,4,8,1,3,"Attchd",2,3,713,3,3,3,198,30,0,0,0,0,0,0,"NA",0,6,2010,"WD","Normal",285000,1,1,1,0,0,0,1
"120","RL",7892,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1993,1993,"Gable","CompShg","Plywood","Plywood","None",0,4,3,"PConc",4,3,1,6,1,1199,"GasA",5,"Y",5,1199,0,0,2,0,2,1,4,8,0,0,"Attchd",2,2,530,3,3,3,0,63,0,0,0,0,0,0,"NA",0,3,2008,"WD","Normal",153900,1,1,0,0,0,0,0
"090","RM",8927,"Pave","NA",4,"Lvl",4,"Inside",3,"Sawyer","RRAe","Norm","Duplex","1.5Fin",6,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",0,0,0,0,0,0,"GasA",3,"Y",5,1654,0,0,2,0,4,2,3,8,0,0,"Attchd",2,2,528,3,3,3,0,0,0,0,0,0,0,0,"NA",0,8,2006,"WD","Normal",119500,0,1,0,0,0,0,0
"020","RL",7800,"Pave","NA",4,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,7,1967,2004,"Hip","CompShg","HdBoard","HdBoard","BrkFace",89,3,3,"PConc",3,3,1,5,1,864,"GasA",5,"Y",5,899,0,0,1,0,3,1,4,8,0,0,"Attchd",3,1,288,3,3,3,64,0,0,0,0,0,0,3,"NA",0,6,2009,"WD","Normal",130000,1,1,0,0,1,0,1
"020","RL",5175,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","RRAn","Feedr","1Fam","1Story",5,8,1958,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,1,4,5,808,"GasA",5,"Y",5,808,0,0,1,0,2,1,3,8,0,0,"Detchd",1,1,308,3,3,1,143,0,0,0,0,0,0,0,"NA",0,7,2007,"COD","Normal",112000,1,1,0,0,0,0,0
"020","RL",9187,"Pave","NA",4,"Bnk",4,"Corner",3,"Mitchel","Norm","Norm","1Fam","1Story",6,5,1983,1983,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"PConc",3,3,1,5,1,1084,"GasA",3,"Y",5,1080,0,0,1,1,3,1,3,8,0,0,"Attchd",1,2,484,3,3,3,120,0,158,0,0,0,0,0,"NA",0,6,2007,"WD","Normal",134000,1,1,0,0,0,0,0
"050","RL",45600,"Pave","NA",2,"Bnk",4,"Inside",3,"ClearCr","Norm","Norm","1Fam","1.5Fin",6,8,1908,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,1,1,907,"GasA",3,"Y",5,2358,0,0,3,0,5,1,3,8,1,4,"Detchd",1,2,360,2,3,3,486,40,0,0,175,0,0,0,"NA",0,9,2008,"WD","Normal",240000,1,1,1,0,0,0,0
"060","RL",11000,"Pave","NA",4,"Lvl",4,"FR2",3,"NoRidge","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",72,4,3,"PConc",4,3,1,1,1,969,"GasA",5,"Y",5,2285,0,0,2,1,4,1,4,8,1,3,"BuiltIn",3,3,648,3,3,3,0,56,0,0,0,0,0,0,"NA",0,6,2007,"WD","Normal",248000,1,1,1,0,0,0,1
"020","RL",10170,"Pave","NA",4,"Lvl",4,"Corner",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1951,1951,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",522,3,3,"CBlock",3,3,1,1,1,216,"GasA",3,"Y",5,1575,0,0,1,1,2,1,4,8,1,4,"Attchd",1,2,400,3,3,3,0,0,0,0,0,0,0,0,"NA",0,6,2006,"WD","Normal",155000,1,1,1,0,0,0,1
"040","RL",6854,"Pave","NA",4,"Bnk",4,"Inside",2,"BrkSide","Norm","Norm","1Fam","1Story",5,7,1925,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"PConc",3,3,1,2,3,756,"GasA",3,"N",3,1060,1,0,1,0,1,1,3,5,1,4,"Detchd",1,1,308,2,3,3,0,65,0,0,150,0,0,0,"NA",0,8,2007,"WD","Normal",136500,1,1,1,0,0,0,0
"120","RL",7390,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008,2009,"Hip","CompShg","MetalSd","MetalSd","BrkFace",308,5,3,"PConc",5,3,1,6,1,1884,"GasA",5,"Y",5,1884,1,0,2,0,2,1,5,8,1,4,"Attchd",3,2,649,3,3,3,231,90,0,0,0,0,0,0,"NA",0,5,2009,"New","Partial",320000,1,1,1,0,0,0,1
"075","RM",10800,"Pave","NA",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","2.5Unf",7,7,1914,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",4,3,2,3,1,880,"GasW",2,"N",5,1768,0,0,1,1,2,1,3,8,2,3,"Detchd",1,2,320,3,3,1,0,341,0,0,0,0,0,0,"NA",0,10,2006,"WD","Normal",163000,1,1,1,0,0,0,0
"020","RL",8250,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,7,1964,1964,"Hip","CompShg","HdBoard","HdBoard","Stone",260,3,3,"CBlock",4,3,1,3,1,1092,"GasA",5,"Y",5,1092,1,0,1,0,3,1,3,8,0,0,"Attchd",2,2,504,3,4,3,0,0,0,0,0,0,0,3,"NA",0,7,2008,"WD","Normal",145000,1,1,0,0,1,0,1
"090","RL",8944,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","Duplex","1Story",5,5,1967,1967,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,1,1,1,1584,"GasA",3,"Y",5,1584,0,0,2,0,4,2,3,5,0,0,"Detchd",1,3,792,3,3,3,0,152,0,0,0,0,0,0,"NA",0,4,2009,"WD","Normal",124000,1,1,0,0,0,0,0
"020","RL",47280,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","1Story",6,5,1950,1950,"Hip","CompShg","AsbShng","AsbShng","BrkFace",44,3,3,"CBlock",3,3,1,1,1,1488,"GasA",4,"Y",5,1488,0,0,2,1,3,1,3,8,1,3,"Attchd",2,2,738,3,3,3,0,0,180,0,0,0,0,0,"NA",0,7,2008,"WD","Family",133000,1,1,1,0,0,0,1
"060","RL",11584,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","Norm","Norm","1Fam","SLvl",7,6,1979,1979,"Hip","CompShg","HdBoard","HdBoard","BrkFace",96,3,3,"CBlock",3,3,1,6,3,539,"GasA",3,"Y",5,1725,0,0,2,1,3,1,3,8,1,3,"Attchd",2,2,550,3,3,3,0,88,216,0,0,0,0,0,"NA",0,11,2007,"WD","Normal",197000,1,1,1,0,0,0,1
"020","RL",9464,"Pave","NA",4,"Lvl",4,"Corner",3,"NAmes","Norm","Norm","1Fam","1Story",6,7,1958,1958,"Hip","CompShg","MetalSd","MetalSd","BrkFace",135,3,4,"CBlock",3,3,1,4,1,1080,"GasA",4,"Y",5,1080,0,0,1,0,3,1,3,8,0,0,"Attchd",1,1,288,3,3,3,0,0,0,0,130,0,0,0,"NA",0,6,2008,"WD","Normal",136000,1,1,0,0,0,0,1
"060","RL",8000,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","PosA","Norm","1Fam","2Story",6,6,1970,1970,"Gable","CompShg","VinylSd","VinylSd","BrkFace",525,3,3,"CBlock",3,3,1,3,1,1008,"GasA",3,"Y",5,2411,1,0,2,1,4,1,3,8,1,1,"Attchd",2,2,570,3,3,3,0,192,0,0,0,0,0,0,"NA",0,6,2007,"WD","Normal",240050,1,1,1,0,0,0,1
"020","RL",7094,"Pave","NA",3,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,1,3,2,894,"GasA",3,"Y",5,894,0,0,1,0,3,1,3,8,0,0,"Detchd",2,1,384,3,3,3,0,0,0,0,0,0,0,3,"NA",0,5,2007,"WD","Normal",125000,1,1,0,0,1,0,0
"020","RL",6953,"Pave","NA",4,"Lvl",4,"Inside",3,"Mitchel","Norm","Norm","1Fam","1Story",5,7,1971,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",3,3,1,5,1,864,"GasA",5,"Y",5,874,0,0,1,0,3,1,3,8,0,0,"Detchd",1,1,352,3,3,3,0,0,0,0,0,0,0,0,"NA",0,6,2010,"ConLD","Normal",130000,1,1,0,0,0,0,0
"060","RL",29959,"Pave","NA",2,"Lvl",4,"FR2",3,"NoRidge","Norm","Norm","1Fam","2Story",7,6,1994,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",4,3,1,6,1,973,"GasA",5,"Y",5,1850,0,0,2,1,3,1,4,8,1,4,"BuiltIn",3,2,467,3,3,3,168,98,0,0,0,0,0,0,"NA",0,1,2009,"WD","Normal",248000,1,1,1,0,0,0,0
"060","RL",14154,"Pave","NA",4,"Lvl",4,"Corner",3,"NridgHt","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",350,4,3,"PConc",5,4,1,1,1,1063,"GasA",5,"Y",5,2172,0,0,2,1,3,1,4,8,1,4,"Attchd",2,3,947,3,3,3,192,62,0,0,0,0,0,0,"NA",0,8,2007,"New","Partial",280000,1,1,1,0,0,0,1
"020","RL",20693,"Pave","NA",3,"Bnk",4,"Corner",3,"Crawfor","Norm","Norm","1Fam","1Story",7,5,1971,1971,"Gable","CompShg","Plywood","Plywood","BrkFace",652,3,3,"CBlock",4,3,1,3,1,1696,"GasA",5,"Y",5,1696,0,0,2,0,3,1,3,8,2,3,"Attchd",3,2,625,3,3,3,0,146,0,0,0,0,0,2,"NA",0,2,2007,"WD","Normal",198000,1,1,1,0,1,0,1
"090","RL",7040,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","Feedr","Norm","Duplex","SFoyer",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood","BrkFace",216,3,3,"CBlock",4,3,3,6,1,1094,"GasA",3,"Y",5,1229,2,0,0,2,2,2,4,8,2,3,"Detchd",1,2,672,3,3,3,120,0,0,0,0,0,0,0,"NA",0,6,2009,"WD","Alloca",148325,1,1,1,0,0,0,1
"070","RM",6120,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","Norm","Norm","1Fam","2Story",5,8,1920,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,2,1,1,939,"GasA",5,"Y",5,1513,0,0,1,1,4,1,3,8,0,0,"Detchd",1,1,180,2,2,1,24,0,150,0,0,0,0,0,"NA",0,5,2007,"WD","Normal",137500,1,1,0,0,0,0,0
"030","RM",10320,"Pave","NA",4,"Lvl",4,"Inside",3,"IDOTRR","RRNe","Norm","1Fam","1Story",5,8,1912,1991,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",2,3,1,1,1,451,"GasA",3,"Y",5,759,0,0,1,0,1,1,3,8,0,0,"Detchd",1,2,576,3,3,1,40,0,0,0,0,0,0,0,"NA",0,8,2008,"ConLD","Family",85000,1,1,0,0,0,0,0
"050","RL",6191,"Pave","NA",4,"Lvl",4,"Corner",3,"SWISU","Norm","Norm","1Fam","1.5Fin",5,4,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",2,2,1,2,1,824,"GasA",3,"N",5,1288,0,0,1,0,4,1,3,8,0,0,"Detchd",1,1,240,3,3,3,0,0,0,0,0,0,0,0,"NA",0,11,2006,"WD","Normal",112000,1,1,0,0,0,0,0
"020","RL",12537,"Pave","NA",3,"Lvl",4,"CulDSac",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1971,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,1,6,1,1078,"GasA",5,"Y",5,1078,1,0,1,1,3,1,3,8,1,2,"Attchd",3,2,500,3,3,3,0,0,0,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",149900,1,1,1,0,0,0,0
"060","RM",9780,"Pave","Grvl",4,"Lvl",4,"Inside",3,"IDOTRR","Norm","Norm","1Fam","2Story",7,9,1950,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,3,5,"CBlock",3,3,1,2,3,976,"GasA",5,"Y",5,1952,0,0,1,1,4,1,4,8,2,3,"Detchd",3,1,299,3,3,3,285,0,0,0,216,0,0,0,"NA",0,4,2007,"WD","Normal",212300,1,1,1,0,0,1,0
"070","RM",9928,"Pave","Grvl",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","2Story",7,8,1915,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,3,1,1,1,672,"GasA",2,"Y",5,1944,0,0,2,0,3,1,3,6,0,0,"Detchd",1,1,216,3,3,1,24,28,0,0,0,0,0,0,"Shed",400,6,2009,"WD","Normal",179900,1,1,0,0,0,1,0
"020","RL",8990,"Pave","NA",3,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,2,1,1,1498,"GasA",5,"Y",5,1498,0,0,2,0,2,1,4,8,0,0,"Attchd",2,2,675,3,3,3,351,33,0,0,0,0,0,0,"NA",0,4,2006,"New","Partial",204900,1,1,0,0,0,0,0
"050","RL",5400,"Pave","NA",4,"Lvl",4,"Corner",3,"OldTown","Artery","Norm","1Fam","1.5Fin",4,6,1920,1950,"Gable","CompShg","CBlock","CBlock","None",0,2,3,"PConc",3,3,1,5,3,840,"GasA",5,"Y",5,1374,0,0,1,0,2,1,3,8,0,0,"Detchd",3,1,338,3,3,3,0,0,198,0,0,0,0,0,"NA",0,10,2009,"WD","Normal",105000,1,1,0,0,0,0,0
